date,hour,day,day_name,cluster,rainfall_mm,booking_id
2024-05-15,15,15,Wednesday,37,0.0,"""CNR9212883"""
2024-06-20,11,20,Thursday,30,0.0,"""CNR9154108"""
2024-09-14,10,14,Saturday,0,0.0,"""CNR6429307"""
2024-04-18,17,18,Thursday,0,0.0,"""CNR4933209"""
2024-12-03,18,3,Tuesday,0,0.0,"""CNR2979424"""
2024-11-25,18,25,Monday,0,0.0,"""CNR3332119"""
2024-05-23,19,23,Thursday,0,0.0,"""CNR8678279"""
2024-12-21,20,21,Saturday,0,4.9,"""CNR1559285"""
2024-03-07,8,7,Thursday,0,0.0,"""CNR7024730"""
2024-02-16,18,16,Friday,0,0.0,"""CNR6839076"""
2024-07-24,19,24,Wednesday,0,274.4,"""CNR7905117"""
2024-05-23,0,23,Thursday,15,0.0,"""CNR5759870"""
2024-04-05,22,5,Friday,0,0.0,"""CNR3578899"""
2024-02-10,17,10,Saturday,0,0.0,"""CNR1089514"""
2024-12-18,19,18,Wednesday,12,0.0,"""CNR9835984"""
2024-03-01,16,1,Friday,0,0.0,"""CNR1643972"""
2024-02-07,11,7,Wednesday,0,0.0,"""CNR2939495"""
2024-08-30,7,30,Friday,0,107.3,"""CNR4997006"""
2024-11-29,18,29,Friday,0,0.0,"""CNR3684938"""
2024-09-27,18,27,Friday,0,0.0,"""CNR8016082"""
2024-01-26,16,26,Friday,0,0.0,"""CNR9166884"""
2024-03-29,4,29,Friday,0,0.0,"""CNR5034553"""
2024-09-15,22,15,Sunday,0,101.7,"""CNR5994760"""
2024-11-23,19,23,Saturday,40,0.0,"""CNR8280553"""
2024-11-13,11,13,Wednesday,0,0.0,"""CNR6304645"""
2024-05-02,19,2,Thursday,0,0.0,"""CNR8726920"""
2024-08-03,14,3,Saturday,8,0.0,"""CNR1583241"""
2024-08-21,13,21,Wednesday,0,30.2,"""CNR4484602"""
2024-05-13,19,13,Monday,0,0.0,"""CNR8525908"""
2024-02-10,9,10,Saturday,5,0.0,"""CNR8491180"""
2024-05-27,17,27,Monday,0,0.0,"""CNR4866588"""
2024-11-23,8,23,Saturday,6,0.0,"""CNR1107433"""
2024-03-30,13,30,Saturday,7,0.0,"""CNR5804680"""
2024-05-07,10,7,Tuesday,0,0.0,"""CNR3635060"""
2024-02-16,21,16,Friday,7,0.0,"""CNR3550383"""
2024-08-26,3,26,Monday,9,323.4,"""CNR4225693"""
2024-10-26,20,26,Saturday,0,0.0,"""CNR2221311"""
2024-10-08,9,8,Tuesday,23,0.0,"""CNR7713513"""
2024-04-21,19,21,Sunday,41,0.0,"""CNR1286883"""
2024-01-30,17,30,Tuesday,3,0.0,"""CNR5104000"""
2024-11-05,21,5,Tuesday,0,0.0,"""CNR1748676"""
2024-05-25,15,25,Saturday,0,0.0,"""CNR9018332"""
2024-01-23,18,23,Tuesday,0,0.0,"""CNR6347706"""
2024-09-05,9,5,Thursday,0,68.0,"""CNR3245062"""
2024-04-21,16,21,Sunday,0,0.0,"""CNR2353965"""
2024-01-20,11,20,Saturday,2,0.0,"""CNR3349418"""
2024-12-22,6,22,Sunday,0,0.0,"""CNR5038976"""
2024-10-16,15,16,Wednesday,0,0.0,"""CNR9755184"""
2024-08-23,10,23,Friday,11,0.0,"""CNR1872680"""
2024-05-29,19,29,Wednesday,0,0.0,"""CNR1349127"""
2024-08-10,7,10,Saturday,0,0.0,"""CNR2230959"""
2024-02-26,8,26,Monday,27,18.6,"""CNR9380391"""
2024-01-21,18,21,Sunday,0,0.0,"""CNR9895668"""
2024-03-20,11,20,Wednesday,0,0.0,"""CNR1918302"""
2024-05-20,12,20,Monday,0,0.0,"""CNR2429657"""
2024-07-09,13,9,Tuesday,34,180.0,"""CNR7937909"""
2024-09-19,16,19,Thursday,0,18.9,"""CNR7044315"""
2024-12-05,9,5,Thursday,0,0.0,"""CNR5517053"""
2024-02-16,7,16,Friday,2,0.0,"""CNR8024437"""
2024-08-20,18,20,Tuesday,0,277.7,"""CNR4956091"""
2024-05-19,5,19,Sunday,0,0.0,"""CNR5377230"""
2024-12-18,18,18,Wednesday,0,0.0,"""CNR3120739"""
2024-12-27,18,27,Friday,0,0.0,"""CNR4763532"""
2024-05-03,19,3,Friday,0,0.0,"""CNR5897670"""
2024-06-27,16,27,Thursday,0,0.0,"""CNR7975978"""
2024-01-18,17,18,Thursday,21,0.0,"""CNR8129409"""
2024-05-07,18,7,Tuesday,0,0.0,"""CNR2244899"""
2024-05-28,5,28,Tuesday,38,0.0,"""CNR3178616"""
2024-12-12,20,12,Thursday,0,0.0,"""CNR9398491"""
2024-04-01,22,1,Monday,18,0.0,"""CNR1365010"""
2024-01-15,9,15,Monday,7,0.0,"""CNR7934360"""
2024-11-02,17,2,Saturday,0,0.0,"""CNR3466923"""
2024-05-02,18,2,Thursday,26,0.0,"""CNR1772188"""
2024-03-02,23,2,Saturday,0,0.0,"""CNR6221378"""
2024-02-26,9,26,Monday,26,18.6,"""CNR9154449"""
2024-05-08,3,8,Wednesday,0,0.0,"""CNR2310347"""
2024-09-24,20,24,Tuesday,2,0.0,"""CNR5161112"""
2024-02-07,13,7,Wednesday,0,0.0,"""CNR4746570"""
2024-02-11,12,11,Sunday,34,0.0,"""CNR5206507"""
2024-07-31,20,31,Wednesday,0,311.1,"""CNR1105649"""
2024-08-19,14,19,Monday,0,120.7,"""CNR6561675"""
2024-12-02,20,2,Monday,0,0.0,"""CNR6735246"""
2024-05-17,10,17,Friday,15,0.0,"""CNR9393355"""
2024-07-07,9,7,Sunday,20,70.4,"""CNR7041170"""
2024-05-26,18,26,Sunday,19,0.0,"""CNR7015962"""
2024-03-06,21,6,Wednesday,0,0.0,"""CNR2820483"""
2024-05-30,10,30,Thursday,0,0.0,"""CNR8192504"""
2024-01-04,20,4,Thursday,8,0.0,"""CNR5614673"""
2024-05-12,20,12,Sunday,9,0.0,"""CNR8765520"""
2024-11-28,15,28,Thursday,0,0.0,"""CNR2066424"""
2024-07-16,16,16,Tuesday,0,69.4,"""CNR4566796"""
2024-02-08,12,8,Thursday,0,0.0,"""CNR4733031"""
2024-03-13,10,13,Wednesday,0,0.0,"""CNR7239129"""
2024-06-18,19,18,Tuesday,42,99.6,"""CNR7089866"""
2024-12-28,14,28,Saturday,0,0.0,"""CNR8341687"""
2024-04-14,8,14,Sunday,0,0.0,"""CNR9138999"""
2024-10-06,20,6,Sunday,0,0.0,"""CNR4704280"""
2024-08-11,17,11,Sunday,0,147.2,"""CNR9540934"""
2024-10-02,8,2,Wednesday,34,0.0,"""CNR9190112"""
2024-05-13,17,13,Monday,0,0.0,"""CNR3039145"""
2024-07-27,19,27,Saturday,0,0.0,"""CNR1456049"""
2024-01-31,9,31,Wednesday,28,0.0,"""CNR9910547"""
2024-05-26,10,26,Sunday,43,0.0,"""CNR4505039"""
2024-03-31,21,31,Sunday,27,0.0,"""CNR2898050"""
2024-09-19,14,19,Thursday,35,18.9,"""CNR2066912"""
2024-05-01,11,1,Wednesday,0,0.0,"""CNR4694217"""
2024-12-22,4,22,Sunday,0,0.0,"""CNR9086694"""
2024-08-05,22,5,Monday,0,57.3,"""CNR3614133"""
2024-07-15,17,15,Monday,0,0.0,"""CNR5925227"""
2024-04-26,14,26,Friday,0,0.0,"""CNR2270165"""
2024-07-24,15,24,Wednesday,2,274.4,"""CNR5568712"""
2024-01-13,8,13,Saturday,0,0.0,"""CNR8002088"""
2024-06-30,11,30,Sunday,0,22.7,"""CNR4151102"""
2024-08-30,18,30,Friday,0,107.3,"""CNR4083167"""
2024-02-15,7,15,Thursday,0,0.0,"""CNR4899122"""
2024-10-20,20,20,Sunday,0,0.0,"""CNR3404014"""
2024-04-26,18,26,Friday,0,0.0,"""CNR4980486"""
2024-05-18,21,18,Saturday,0,0.0,"""CNR3125291"""
2024-02-28,15,28,Wednesday,31,0.0,"""CNR8788210"""
2024-11-11,20,11,Monday,0,0.0,"""CNR2199295"""
2024-11-19,21,19,Tuesday,0,0.0,"""CNR5805639"""
2024-12-23,18,23,Monday,16,0.0,"""CNR8410773"""
2024-09-11,17,11,Wednesday,8,0.0,"""CNR5442189"""
2024-06-10,7,10,Monday,0,0.0,"""CNR1278315"""
2024-10-18,23,18,Friday,0,0.0,"""CNR7527478"""
2024-04-17,13,17,Wednesday,0,0.0,"""CNR4725147"""
2024-08-20,16,20,Tuesday,0,277.7,"""CNR5654141"""
2024-12-13,13,13,Friday,0,0.0,"""CNR9308880"""
2024-02-11,19,11,Sunday,0,0.0,"""CNR7223634"""
2024-11-07,14,7,Thursday,0,0.0,"""CNR8908186"""
2024-12-10,16,10,Tuesday,0,0.0,"""CNR6098250"""
2024-09-29,12,29,Sunday,13,30.6,"""CNR7860349"""
2024-02-29,12,29,Thursday,0,0.0,"""CNR7774098"""
2024-03-08,12,8,Friday,23,0.0,"""CNR8990210"""
2024-07-15,6,15,Monday,0,0.0,"""CNR1604843"""
2024-09-04,17,4,Wednesday,0,0.0,"""CNR5743864"""
2024-08-13,12,13,Tuesday,0,189.3,"""CNR7721257"""
2024-08-17,15,17,Saturday,0,0.0,"""CNR7360556"""
2024-08-22,12,22,Thursday,0,0.0,"""CNR6248078"""
2024-03-15,16,15,Friday,0,0.0,"""CNR7698052"""
2024-10-26,19,26,Saturday,0,0.0,"""CNR4456848"""
2024-07-04,22,4,Thursday,8,102.9,"""CNR5540432"""
2024-01-17,9,17,Wednesday,0,0.0,"""CNR3418737"""
2024-07-14,21,14,Sunday,0,0.0,"""CNR2312629"""
2024-01-18,5,18,Thursday,0,0.0,"""CNR3442968"""
2024-08-11,7,11,Sunday,40,147.2,"""CNR5362803"""
2024-04-29,10,29,Monday,0,0.0,"""CNR8068355"""
2024-11-04,19,4,Monday,0,0.0,"""CNR7320481"""
2024-08-04,17,4,Sunday,0,0.0,"""CNR9625360"""
2024-10-24,13,24,Thursday,0,0.0,"""CNR7564013"""
2024-06-07,18,7,Friday,20,10.5,"""CNR4088153"""
2024-01-12,18,12,Friday,0,0.0,"""CNR3300635"""
2024-01-12,10,12,Friday,0,0.0,"""CNR7198703"""
2024-09-21,15,21,Saturday,0,39.8,"""CNR5366935"""
2024-05-13,4,13,Monday,0,0.0,"""CNR5738309"""
2024-10-02,22,2,Wednesday,11,0.0,"""CNR2751689"""
2024-03-31,19,31,Sunday,0,0.0,"""CNR1407518"""
2024-09-03,9,3,Tuesday,44,123.3,"""CNR9764222"""
2024-06-22,20,22,Saturday,2,0.0,"""CNR8216364"""
2024-08-07,10,7,Wednesday,0,13.2,"""CNR4859116"""
2024-12-11,19,11,Wednesday,0,0.0,"""CNR5062372"""
2024-02-24,17,24,Saturday,0,0.0,"""CNR3842641"""
2024-10-31,14,31,Thursday,30,0.0,"""CNR4460316"""
2024-06-21,8,21,Friday,0,0.0,"""CNR1323410"""
2024-06-14,9,14,Friday,40,0.0,"""CNR2250312"""
2024-04-24,17,24,Wednesday,0,0.0,"""CNR4635927"""
2024-11-11,16,11,Monday,9,0.0,"""CNR9536120"""
2024-02-13,16,13,Tuesday,0,0.0,"""CNR7195310"""
2024-12-14,8,14,Saturday,0,0.0,"""CNR5828425"""
2024-05-09,13,9,Thursday,0,0.0,"""CNR5197707"""
2024-06-09,23,9,Sunday,0,0.0,"""CNR5254201"""
2024-07-21,18,21,Sunday,0,0.0,"""CNR8163591"""
2024-07-22,10,22,Monday,23,0.0,"""CNR1176861"""
2024-09-15,6,15,Sunday,0,101.7,"""CNR5785463"""
2024-10-21,11,21,Monday,24,0.0,"""CNR6919794"""
2024-01-08,6,8,Monday,0,0.0,"""CNR9843847"""
2024-06-06,19,6,Thursday,12,8.2,"""CNR4392706"""
2024-02-15,20,15,Thursday,12,0.0,"""CNR9228185"""
2024-12-08,11,8,Sunday,27,0.0,"""CNR5605609"""
2024-06-18,17,18,Tuesday,31,99.6,"""CNR6160275"""
2024-08-01,16,1,Thursday,0,204.1,"""CNR2204332"""
2024-03-06,5,6,Wednesday,25,0.0,"""CNR7064469"""
2024-02-10,9,10,Saturday,0,0.0,"""CNR8106259"""
2024-04-09,16,9,Tuesday,12,0.0,"""CNR6657363"""
2024-11-07,19,7,Thursday,0,0.0,"""CNR5009960"""
2024-02-18,17,18,Sunday,0,0.0,"""CNR5012798"""
2024-08-08,21,8,Thursday,0,0.0,"""CNR1557346"""
2024-08-28,8,28,Wednesday,0,70.0,"""CNR5966048"""
2024-02-10,16,10,Saturday,0,0.0,"""CNR3253442"""
2024-01-29,15,29,Monday,9,0.0,"""CNR4963206"""
2024-07-11,19,11,Thursday,0,0.0,"""CNR4067782"""
2024-03-22,19,22,Friday,37,0.0,"""CNR9310811"""
2024-04-08,11,8,Monday,0,0.0,"""CNR5984068"""
2024-09-13,12,13,Friday,0,0.0,"""CNR2440013"""
2024-05-25,16,25,Saturday,0,0.0,"""CNR1014047"""
2024-09-21,14,21,Saturday,0,39.8,"""CNR4429410"""
2024-09-05,15,5,Thursday,0,68.0,"""CNR7340675"""
2024-11-26,23,26,Tuesday,0,0.0,"""CNR4839889"""
2024-08-03,21,3,Saturday,0,0.0,"""CNR4201157"""
2024-03-18,12,18,Monday,0,0.0,"""CNR2269173"""
2024-08-05,19,5,Monday,0,57.3,"""CNR3506770"""
2024-07-05,6,5,Friday,0,214.2,"""CNR6855175"""
2024-08-29,8,29,Thursday,0,106.7,"""CNR8859781"""
2024-06-09,22,9,Sunday,0,0.0,"""CNR2961611"""
2024-05-12,8,12,Sunday,0,0.0,"""CNR5009691"""
2024-03-21,21,21,Thursday,0,0.0,"""CNR6785751"""
2024-06-26,19,26,Wednesday,0,0.0,"""CNR6145087"""
2024-11-25,13,25,Monday,0,0.0,"""CNR7704384"""
2024-03-19,12,19,Tuesday,0,0.0,"""CNR5943425"""
2024-07-06,8,6,Saturday,0,341.6,"""CNR5469894"""
2024-06-03,22,3,Monday,42,0.0,"""CNR1130715"""
2024-01-28,15,28,Sunday,0,6.8,"""CNR1152211"""
2024-06-26,7,26,Wednesday,23,0.0,"""CNR8242907"""
2024-09-29,17,29,Sunday,0,30.6,"""CNR1519687"""
2024-06-27,8,27,Thursday,0,0.0,"""CNR2478211"""
2024-06-30,14,30,Sunday,0,22.7,"""CNR7336649"""
2024-08-07,23,7,Wednesday,0,13.2,"""CNR2566387"""
2024-10-31,18,31,Thursday,8,0.0,"""CNR6303514"""
2024-01-14,10,14,Sunday,17,0.0,"""CNR9153217"""
2024-05-05,11,5,Sunday,0,0.0,"""CNR2958687"""
2024-03-15,5,15,Friday,0,0.0,"""CNR9244093"""
2024-11-28,19,28,Thursday,8,0.0,"""CNR4505512"""
2024-09-07,17,7,Saturday,0,57.4,"""CNR2952471"""
2024-01-26,8,26,Friday,0,0.0,"""CNR6598077"""
2024-08-31,9,31,Saturday,32,133.0,"""CNR9384775"""
2024-07-01,13,1,Monday,0,177.0,"""CNR8339893"""
2024-06-20,19,20,Thursday,0,0.0,"""CNR8642454"""
2024-01-27,15,27,Saturday,43,0.0,"""CNR4994271"""
2024-12-30,10,30,Monday,0,0.0,"""CNR1394951"""
2024-05-07,16,7,Tuesday,0,0.0,"""CNR1407529"""
2024-11-16,1,16,Saturday,0,0.0,"""CNR4753901"""
2024-10-28,19,28,Monday,0,0.0,"""CNR9691213"""
2024-09-09,7,9,Monday,15,156.7,"""CNR8384151"""
2024-11-02,14,2,Saturday,0,0.0,"""CNR3021480"""
2024-01-03,15,3,Wednesday,20,0.0,"""CNR5099092"""
2024-04-17,18,17,Wednesday,0,0.0,"""CNR9417908"""
2024-05-23,12,23,Thursday,0,0.0,"""CNR5725380"""
2024-06-10,19,10,Monday,0,0.0,"""CNR9210257"""
2024-02-28,22,28,Wednesday,0,0.0,"""CNR9628662"""
2024-07-17,18,17,Wednesday,0,0.0,"""CNR4861079"""
2024-08-29,20,29,Thursday,0,106.7,"""CNR6840765"""
2024-02-06,14,6,Tuesday,0,0.0,"""CNR7149289"""
2024-12-16,21,16,Monday,8,0.0,"""CNR5646656"""
2024-07-23,6,23,Tuesday,0,0.0,"""CNR9029118"""
2024-05-13,18,13,Monday,0,0.0,"""CNR1382273"""
2024-11-18,4,18,Monday,2,0.0,"""CNR6853176"""
2024-09-21,6,21,Saturday,0,39.8,"""CNR4173313"""
2024-07-05,22,5,Friday,0,214.2,"""CNR6569520"""
2024-04-16,11,16,Tuesday,0,0.0,"""CNR4180467"""
2024-10-11,17,11,Friday,44,0.0,"""CNR2790295"""
2024-11-19,7,19,Tuesday,0,0.0,"""CNR7051731"""
2024-11-10,10,10,Sunday,0,0.0,"""CNR7941158"""
2024-02-24,22,24,Saturday,0,0.0,"""CNR6060166"""
2024-08-18,17,18,Sunday,0,0.0,"""CNR3654081"""
2024-08-13,7,13,Tuesday,31,189.3,"""CNR5873302"""
2024-01-07,17,7,Sunday,0,0.0,"""CNR2376738"""
2024-01-05,22,5,Friday,0,0.0,"""CNR9602212"""
2024-05-27,22,27,Monday,2,0.0,"""CNR6592194"""
2024-05-12,18,12,Sunday,0,0.0,"""CNR7634326"""
2024-04-12,17,12,Friday,34,0.0,"""CNR2442969"""
2024-11-02,21,2,Saturday,0,0.0,"""CNR2445755"""
2024-05-31,14,31,Friday,0,21.3,"""CNR2715860"""
2024-03-31,21,31,Sunday,0,0.0,"""CNR1203467"""
2024-09-15,9,15,Sunday,0,101.7,"""CNR2694709"""
2024-03-14,10,14,Thursday,2,0.0,"""CNR7417664"""
2024-11-22,20,22,Friday,0,0.0,"""CNR8464596"""
2024-09-30,10,30,Monday,29,0.0,"""CNR3139965"""
2024-11-16,20,16,Saturday,0,0.0,"""CNR2915357"""
2024-12-22,17,22,Sunday,0,0.0,"""CNR9066364"""
2024-10-19,16,19,Saturday,2,0.0,"""CNR5895057"""
2024-01-07,4,7,Sunday,10,0.0,"""CNR2540295"""
2024-07-09,8,9,Tuesday,0,180.0,"""CNR6162893"""
2024-08-11,9,11,Sunday,15,147.2,"""CNR6566275"""
2024-11-29,18,29,Friday,0,0.0,"""CNR2559267"""
2024-07-27,15,27,Saturday,0,0.0,"""CNR4332459"""
2024-04-27,18,27,Saturday,0,0.0,"""CNR3914491"""
2024-10-03,19,3,Thursday,0,0.0,"""CNR8735322"""
2024-03-26,1,26,Tuesday,0,0.0,"""CNR7157762"""
2024-05-07,23,7,Tuesday,0,0.0,"""CNR1620017"""
2024-05-03,13,3,Friday,19,0.0,"""CNR9189398"""
2024-09-11,16,11,Wednesday,17,0.0,"""CNR9306152"""
2024-03-12,17,12,Tuesday,0,0.0,"""CNR4146504"""
2024-10-25,12,25,Friday,0,6.4,"""CNR4778731"""
2024-01-21,0,21,Sunday,0,0.0,"""CNR2738265"""
2024-09-27,3,27,Friday,0,0.0,"""CNR6987972"""
2024-08-18,22,18,Sunday,0,0.0,"""CNR8436777"""
2024-03-24,8,24,Sunday,0,0.0,"""CNR3219966"""
2024-10-31,23,31,Thursday,0,0.0,"""CNR5313160"""
2024-02-09,14,9,Friday,32,0.0,"""CNR4346750"""
2024-04-02,16,2,Tuesday,3,0.0,"""CNR7596432"""
2024-02-20,13,20,Tuesday,2,0.0,"""CNR7297791"""
2024-03-03,0,3,Sunday,0,0.0,"""CNR9425600"""
2024-05-16,19,16,Thursday,19,0.0,"""CNR3823257"""
2024-09-14,15,14,Saturday,0,0.0,"""CNR8967861"""
2024-11-28,6,28,Thursday,0,0.0,"""CNR4252538"""
2024-10-26,16,26,Saturday,0,0.0,"""CNR1211238"""
2024-04-28,18,28,Sunday,44,0.0,"""CNR8958442"""
2024-07-10,19,10,Wednesday,0,50.9,"""CNR2025421"""
2024-10-23,5,23,Wednesday,0,0.0,"""CNR1840812"""
2024-12-06,18,6,Friday,0,0.0,"""CNR8182182"""
2024-09-01,14,1,Sunday,0,0.0,"""CNR9939552"""
2024-10-08,14,8,Tuesday,15,0.0,"""CNR6613512"""
2024-11-10,17,10,Sunday,0,0.0,"""CNR4613739"""
2024-05-17,21,17,Friday,0,0.0,"""CNR8974635"""
2024-09-23,13,23,Monday,0,18.7,"""CNR8549497"""
2024-12-13,19,13,Friday,0,0.0,"""CNR9728645"""
2024-05-15,20,15,Wednesday,19,0.0,"""CNR5387110"""
2024-01-16,16,16,Tuesday,0,0.0,"""CNR9784011"""
2024-05-24,9,24,Friday,19,16.9,"""CNR8547679"""
2024-02-15,2,15,Thursday,0,0.0,"""CNR8180065"""
2024-05-11,10,11,Saturday,36,0.0,"""CNR1113690"""
2024-01-27,21,27,Saturday,19,0.0,"""CNR4980155"""
2024-08-24,20,24,Saturday,0,0.0,"""CNR6932352"""
2024-05-13,19,13,Monday,0,0.0,"""CNR2960807"""
2024-11-18,15,18,Monday,0,0.0,"""CNR3206791"""
2024-09-17,18,17,Tuesday,15,139.4,"""CNR1699886"""
2024-05-25,14,25,Saturday,0,0.0,"""CNR6763949"""
2024-08-03,8,3,Saturday,0,0.0,"""CNR4575541"""
2024-07-25,8,25,Thursday,0,124.0,"""CNR7353983"""
2024-06-15,22,15,Saturday,0,0.0,"""CNR2551232"""
2024-02-13,10,13,Tuesday,0,0.0,"""CNR4355189"""
2024-10-20,21,20,Sunday,0,0.0,"""CNR6074821"""
2024-12-30,19,30,Monday,0,0.0,"""CNR7321457"""
2024-02-25,6,25,Sunday,0,0.0,"""CNR8268251"""
2024-04-03,5,3,Wednesday,0,0.0,"""CNR2007488"""
2024-06-02,16,2,Sunday,0,0.0,"""CNR2608343"""
2024-09-01,11,1,Sunday,0,0.0,"""CNR6412163"""
2024-03-02,2,2,Saturday,0,0.0,"""CNR4316002"""
2024-10-30,16,30,Wednesday,0,0.0,"""CNR1102112"""
2024-12-01,13,1,Sunday,11,0.0,"""CNR6818363"""
2024-02-21,22,21,Wednesday,0,0.0,"""CNR9343046"""
2024-04-08,17,8,Monday,25,0.0,"""CNR2528612"""
2024-07-13,16,13,Saturday,0,0.0,"""CNR6237606"""
2024-04-27,22,27,Saturday,9,0.0,"""CNR4223072"""
2024-04-02,7,2,Tuesday,0,0.0,"""CNR3468589"""
2024-03-18,10,18,Monday,0,0.0,"""CNR1334676"""
2024-01-06,16,6,Saturday,25,0.0,"""CNR8286595"""
2024-06-17,7,17,Monday,20,23.7,"""CNR9470390"""
2024-04-22,6,22,Monday,0,0.0,"""CNR1837756"""
2024-10-06,6,6,Sunday,0,0.0,"""CNR9140671"""
2024-04-30,15,30,Tuesday,0,0.0,"""CNR1525767"""
2024-08-11,20,11,Sunday,0,147.2,"""CNR2997075"""
2024-03-30,13,30,Saturday,0,0.0,"""CNR1197334"""
2024-03-23,5,23,Saturday,31,0.0,"""CNR7693001"""
2024-11-30,14,30,Saturday,0,0.0,"""CNR1253094"""
2024-04-15,9,15,Monday,5,0.0,"""CNR8396447"""
2024-07-14,11,14,Sunday,0,0.0,"""CNR5564154"""
2024-10-25,9,25,Friday,0,6.4,"""CNR9257342"""
2024-01-19,20,19,Friday,0,0.0,"""CNR1402875"""
2024-09-29,14,29,Sunday,0,30.6,"""CNR2843953"""
2024-09-17,19,17,Tuesday,0,139.4,"""CNR7222740"""
2024-09-09,14,9,Monday,0,156.7,"""CNR9899113"""
2024-04-13,15,13,Saturday,11,0.0,"""CNR6812400"""
2024-12-16,19,16,Monday,19,0.0,"""CNR4150977"""
2024-07-24,22,24,Wednesday,0,274.4,"""CNR3734242"""
2024-01-18,10,18,Thursday,0,0.0,"""CNR1225583"""
2024-05-07,17,7,Tuesday,0,0.0,"""CNR5229368"""
2024-10-27,21,27,Sunday,0,4.9,"""CNR1514107"""
2024-08-16,18,16,Friday,0,48.5,"""CNR5802013"""
2024-03-21,20,21,Thursday,0,0.0,"""CNR9109548"""
2024-09-21,23,21,Saturday,2,39.8,"""CNR2660023"""
2024-04-14,9,14,Sunday,0,0.0,"""CNR5332569"""
2024-11-26,21,26,Tuesday,0,0.0,"""CNR6582244"""
2024-05-07,14,7,Tuesday,35,0.0,"""CNR9225401"""
2024-03-21,20,21,Thursday,0,0.0,"""CNR9779407"""
2024-06-12,22,12,Wednesday,0,70.6,"""CNR7499719"""
2024-01-04,17,4,Thursday,8,0.0,"""CNR1119582"""
2024-11-30,20,30,Saturday,0,0.0,"""CNR8016519"""
2024-07-19,1,19,Friday,20,0.0,"""CNR9644415"""
2024-08-14,18,14,Wednesday,41,103.8,"""CNR5456664"""
2024-06-23,6,23,Sunday,0,0.0,"""CNR4729656"""
2024-01-14,20,14,Sunday,0,0.0,"""CNR6652189"""
2024-05-28,16,28,Tuesday,38,0.0,"""CNR2437908"""
2024-07-12,14,12,Friday,0,0.0,"""CNR5603997"""
2024-08-23,12,23,Friday,0,0.0,"""CNR9904285"""
2024-08-05,11,5,Monday,0,57.3,"""CNR2349802"""
2024-12-16,20,16,Monday,0,0.0,"""CNR3812162"""
2024-10-04,8,4,Friday,24,0.0,"""CNR6718124"""
2024-09-05,14,5,Thursday,0,68.0,"""CNR6519969"""
2024-01-04,17,4,Thursday,0,0.0,"""CNR8247998"""
2024-03-04,12,4,Monday,0,0.0,"""CNR7880156"""
2024-03-25,22,25,Monday,17,0.0,"""CNR8040531"""
2024-10-13,18,13,Sunday,0,0.0,"""CNR5118917"""
2024-08-14,18,14,Wednesday,16,103.8,"""CNR5790131"""
2024-02-20,20,20,Tuesday,0,0.0,"""CNR8312838"""
2024-05-18,10,18,Saturday,0,0.0,"""CNR8307726"""
2024-06-05,18,5,Wednesday,0,28.7,"""CNR3232014"""
2024-01-28,11,28,Sunday,0,6.8,"""CNR8002052"""
2024-06-27,11,27,Thursday,0,0.0,"""CNR8045058"""
2024-10-22,20,22,Tuesday,0,0.0,"""CNR5682531"""
2024-06-03,19,3,Monday,1,0.0,"""CNR5102449"""
2024-09-11,10,11,Wednesday,30,0.0,"""CNR9643938"""
2024-05-30,18,30,Thursday,0,0.0,"""CNR9794903"""
2024-02-03,7,3,Saturday,33,0.0,"""CNR7515601"""
2024-06-03,14,3,Monday,11,0.0,"""CNR5029264"""
2024-02-18,16,18,Sunday,0,0.0,"""CNR6064614"""
2024-09-01,7,1,Sunday,28,0.0,"""CNR1014333"""
2024-07-24,4,24,Wednesday,0,274.4,"""CNR4378110"""
2024-05-08,10,8,Wednesday,14,0.0,"""CNR6262050"""
2024-12-21,21,21,Saturday,28,4.9,"""CNR3852879"""
2024-05-13,1,13,Monday,12,0.0,"""CNR8612043"""
2024-08-13,11,13,Tuesday,0,189.3,"""CNR7090590"""
2024-03-27,10,27,Wednesday,0,0.0,"""CNR9596957"""
2024-09-27,18,27,Friday,19,0.0,"""CNR3903771"""
2024-03-18,7,18,Monday,0,0.0,"""CNR1411238"""
2024-01-20,14,20,Saturday,0,0.0,"""CNR7088895"""
2024-05-28,11,28,Tuesday,0,0.0,"""CNR6374018"""
2024-06-23,5,23,Sunday,36,0.0,"""CNR1293051"""
2024-02-25,20,25,Sunday,20,0.0,"""CNR4054173"""
2024-12-29,16,29,Sunday,25,0.0,"""CNR2377415"""
2024-04-11,9,11,Thursday,0,0.0,"""CNR7738075"""
2024-09-09,19,9,Monday,27,156.7,"""CNR7783758"""
2024-11-23,23,23,Saturday,0,0.0,"""CNR4013019"""
2024-10-31,5,31,Thursday,16,0.0,"""CNR8881470"""
2024-08-21,17,21,Wednesday,7,30.2,"""CNR2815251"""
2024-05-05,21,5,Sunday,15,0.0,"""CNR6067092"""
2024-06-10,20,10,Monday,0,0.0,"""CNR7740942"""
2024-05-19,15,19,Sunday,0,0.0,"""CNR4635469"""
2024-05-07,14,7,Tuesday,2,0.0,"""CNR9773621"""
2024-05-04,21,4,Saturday,0,0.0,"""CNR5623982"""
2024-12-23,17,23,Monday,11,0.0,"""CNR7255873"""
2024-01-06,18,6,Saturday,0,0.0,"""CNR9997247"""
2024-06-15,7,15,Saturday,23,0.0,"""CNR9550265"""
